Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;50;-;-;50;-;-
Wählende;31;62,0 %;-;31;62,0 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;31;100,0 %;-;31;100,0 %;-
SPD;12;38,7 %;-;13;41,9 %;-
AfD;13;41,9 %;-;11;35,5 %;-
CDU;1;3,2 %;-;0;0,0 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;2;6,5 %;-;1;3,2 %;-
BVB / FREIE WÄHLER;2;6,5 %;-;0;0,0 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;1;3,2 %;-
BSW;-;-;-;4;12,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;1;3,2 %;-;1;3,2 %;-
WU;-;-;-;0;0,0 %;-
