Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;767;-;-;767;-;-
Wählende;327;42,6 %;-;327;42,6 %;-
Ungültige Stimmen;6;1,8 %;-;9;2,8 %;-
Gültige Stimmen;321;98,2 %;-;318;97,2 %;-
SPD;79;24,6 %;-;74;23,3 %;-
AfD;150;46,7 %;-;131;41,2 %;-
CDU;36;11,2 %;-;20;6,3 %;-
GRÜNE/B 90;5;1,6 %;-;6;1,9 %;-
DIE LINKE;17;5,3 %;-;14;4,4 %;-
BVB / FREIE WÄHLER;33;10,3 %;-;13;4,1 %;-
FDP;1;0,3 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;15;4,7 %;-
Plus;-;-;-;2;0,6 %;-
BSW;-;-;-;42;13,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
