Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;784;-;-;784;-;-
Wählende;485;61,9 %;-;485;61,9 %;-
Ungültige Stimmen;6;1,2 %;-;4;0,8 %;-
Gültige Stimmen;479;98,8 %;-;481;99,2 %;-
SPD;216;45,1 %;-;170;35,3 %;-
AfD;121;25,3 %;-;114;23,7 %;-
CDU;84;17,5 %;-;75;15,6 %;-
GRÜNE/B 90;15;3,1 %;-;36;7,5 %;-
DIE LINKE;11;2,3 %;-;7;1,5 %;-
BVB / FREIE WÄHLER;18;3,8 %;-;7;1,5 %;-
FDP;5;1,0 %;-;3;0,6 %;-
Tierschutzpartei;-;-;-;18;3,7 %;-
Plus;8;1,7 %;-;7;1,5 %;-
BSW;-;-;-;41;8,5 %;-
III. Weg;1;0,2 %;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;1;0,2 %;-
