Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;852;-;-;852;-;-
Wählende;387;45,4 %;-;387;45,4 %;-
Ungültige Stimmen;15;3,9 %;-;10;2,6 %;-
Gültige Stimmen;372;96,1 %;-;377;97,4 %;-
SPD;92;24,7 %;-;97;25,7 %;-
AfD;165;44,4 %;-;158;41,9 %;-
CDU;84;22,6 %;-;51;13,5 %;-
GRÜNE/B 90;3;0,8 %;-;7;1,9 %;-
DIE LINKE;10;2,7 %;-;7;1,9 %;-
BVB / FREIE WÄHLER;8;2,2 %;-;2;0,5 %;-
FDP;2;0,5 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;7;1,9 %;-
Plus;3;0,8 %;-;1;0,3 %;-
BSW;-;-;-;42;11,1 %;-
III. Weg;4;1,1 %;-;4;1,1 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Mießner;1;0,3 %;-;-;-;-
