Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;122;-;-;122;-;-
Wählende;72;59,0 %;-13;72;59,0 %;-13
Ungültige Stimmen;1;1,4 %;+02;0;0,0 %;-12
Gültige Stimmen;71;98,6 %;-02;72;100,0 %;+12
SPD;19;26,8 %;-202;17;23,6 %;-131
AfD;26;36,6 %;+222;25;34,7 %;+182
CDU;19;26,8 %;+90;14;19,4 %;-21
GRÜNE/B 90;0;0,0 %;-38;0;0,0 %;-48
DIE LINKE;3;4,2 %;-25;0;0,0 %;-89
BVB / FREIE WÄHLER;3;4,2 %;-37;0;0,0 %;-55
FDP;1;1,4 %;-10;0;0,0 %;-38
Tierschutzpartei;-;-;-;1;1,4 %;+04
Plus;-;-;-;1;1,4 %;+02
BSW;-;-;-;14;19,4 %;+194
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
