Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;3.868;-;-;3.868;-;-
Wählende;3.006;77,7 %;+89;3.006;77,7 %;+89
Ungültige Stimmen;44;1,5 %;+01;24.0;0,8 %;-06
Gültige Stimmen;2.962;98,5 %;-01;2.982;99,2 %;+06
SPD;1.264;42,7 %;-03;1.065;35,7 %;+12
AfD;801;27,0 %;+101;765.0;25,7 %;+68
CDU;572;19,3 %;+27;435.0;14,6 %;-43
GRÜNE/B 90;34;1,1 %;-51;78.0;2,6 %;-46
DIE LINKE;91;3,1 %;-28;48.0;1,6 %;-58
BVB / FREIE WÄHLER;168;5,7 %;-19;74.0;2,5 %;-32
FDP;32;1,1 %;-27;22.0;0,7 %;-34
Tierschutzpartei;-;-;-;38.0;1,3 %;-04
Plus;-;-;-;24.0;0,8 %;-04
BSW;-;-;-;410.0;13,7 %;+137
III. Weg;-;-;-;1.0;0,0 %;+00
DKP;-;-;-;1.0;0,0 %;+00
DLW;-;-;-;19.0;0,6 %;+06
WU;-;-;-;2.0;0,1 %;+01
