Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;167;-;-;167;-;-
Wählende;110;65,9 %;-;110;65,9 %;-
Ungültige Stimmen;3;2,7 %;-;1;0,9 %;-
Gültige Stimmen;107;97,3 %;-;109;99,1 %;-
SPD;36;33,6 %;-;31;28,4 %;-
AfD;-;-;-;41;37,6 %;-
CDU;15;14,0 %;-;14;12,8 %;-
GRÜNE/B 90;0;0,0 %;-;1;0,9 %;-
DIE LINKE;4;3,7 %;-;1;0,9 %;-
BVB / FREIE WÄHLER;12;11,2 %;-;2;1,8 %;-
FDP;3;2,8 %;-;2;1,8 %;-
Tierschutzpartei;-;-;-;1;0,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;16;14,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Raue;37;34,6 %;-;-;-;-
