Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;57.301;-;-;57.301;-;-
Wählende;44.468;77,6 %;+101;44.468;77,6 %;+101
Ungültige Stimmen;585;1,3 %;+01;334.0;0,8 %;-04
Gültige Stimmen;43.883;98,7 %;-01;44.134;99,2 %;+04
SPD;16.809;38,3 %;+42;15.092;34,2 %;+48
AfD;11.068;25,2 %;+77;10.127;22,9 %;+42
CDU;8.060;18,4 %;+28;5.775;13,1 %;-23
GRÜNE/B 90;1.790;4,1 %;-74;2.652;6,0 %;-72
DIE LINKE;2.266;5,2 %;-37;1.242;2,8 %;-68
BVB / FREIE WÄHLER;3.297;7,5 %;-16;1.062;2,4 %;-31
FDP;593;1,4 %;-20;454.0;1,0 %;-35
Tierschutzpartei;-;-;-;934.0;2,1 %;-02
Plus;-;-;-;392.0;0,9 %;-03
BSW;-;-;-;6.073;13,8 %;+138
III. Weg;-;-;-;42.0;0,1 %;+01
DKP;-;-;-;31.0;0,1 %;+01
DLW;-;-;-;156.0;0,4 %;+04
WU;-;-;-;102.0;0,2 %;+02
