Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;694;-;-;694;-;-
Wählende;381;54,9 %;-05;381;54,9 %;-05
Ungültige Stimmen;6;1,6 %;+01;2;0,5 %;-13
Gültige Stimmen;375;98,4 %;-01;379;99,5 %;+13
SPD;116;30,9 %;+106;106;28,0 %;+43
AfD;178;47,5 %;+155;163;43,0 %;+106
CDU;39;10,4 %;-00;21;5,5 %;-62
GRÜNE/B 90;7;1,9 %;-21;12;3,2 %;-39
DIE LINKE;16;4,3 %;-203;10;2,6 %;-111
BVB / FREIE WÄHLER;16;4,3 %;-21;2;0,5 %;-48
FDP;3;0,8 %;-17;3;0,8 %;-30
Tierschutzpartei;-;-;-;3;0,8 %;-04
Plus;-;-;-;1;0,3 %;-04
BSW;-;-;-;55;14,5 %;+145
III. Weg;-;-;-;1;0,3 %;+03
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;2;0,5 %;+05
