Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;828;-;-;828;-;-
Wählende;407;49,2 %;-;407;49,2 %;-
Ungültige Stimmen;9;2,2 %;-;4;1,0 %;-
Gültige Stimmen;398;97,8 %;-;403;99,0 %;-
SPD;113;28,4 %;-;98;24,3 %;-
AfD;161;40,5 %;-;147;36,5 %;-
CDU;48;12,1 %;-;30;7,4 %;-
GRÜNE/B 90;11;2,8 %;-;11;2,7 %;-
DIE LINKE;17;4,3 %;-;11;2,7 %;-
BVB / FREIE WÄHLER;29;7,3 %;-;7;1,7 %;-
FDP;3;0,8 %;-;4;1,0 %;-
Tierschutzpartei;16;4,0 %;-;14;3,5 %;-
Plus;-;-;-;3;0,7 %;-
BSW;-;-;-;69;17,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;8;2,0 %;-
WU;-;-;-;1;0,2 %;-
