Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;491;-;-;491;-;-
Wählende;264;53,8 %;-;264;53,8 %;-
Ungültige Stimmen;6;2,3 %;-;4;1,5 %;-
Gültige Stimmen;258;97,7 %;-;260;98,5 %;-
SPD;60;23,3 %;-;65;25,0 %;-
AfD;109;42,2 %;-;104;40,0 %;-
CDU;54;20,9 %;-;33;12,7 %;-
GRÜNE/B 90;2;0,8 %;-;2;0,8 %;-
DIE LINKE;12;4,7 %;-;4;1,5 %;-
BVB / FREIE WÄHLER;15;5,8 %;-;9;3,5 %;-
FDP;1;0,4 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;4;1,5 %;-
Plus;5;1,9 %;-;3;1,2 %;-
BSW;-;-;-;32;12,3 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;1,2 %;-
WU;-;-;-;0;0,0 %;-
