Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.066;-;-;1.066;-;-
Wählende;491;46,1 %;-42;491.0;46,1 %;-42
Ungültige Stimmen;5;1,0 %;+01;1.0;0,2 %;-07
Gültige Stimmen;486;99,0 %;-01;490.0;99,8 %;+07
SPD;150;30,9 %;+90;157.0;32,0 %;+97
AfD;140;28,8 %;+116;130.0;26,5 %;+85
CDU;114;23,5 %;-16;83.0;16,9 %;-48
GRÜNE/B 90;28;5,8 %;-142;28.0;5,7 %;-137
DIE LINKE;23;4,7 %;-04;13.0;2,7 %;-18
BVB / FREIE WÄHLER;25;5,1 %;-01;6.0;1,2 %;-22
FDP;6;1,2 %;-31;3.0;0,6 %;-45
Tierschutzpartei;-;-;-;13.0;2,7 %;-04
Plus;-;-;-;5.0;1,0 %;-12
BSW;-;-;-;48.0;9,8 %;+98
III. Weg;-;-;-;0.0;0,0 %;00
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;3.0;0,6 %;+06
WU;-;-;-;1.0;0,2 %;+02
