Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;849;-;-;849;-;-
Wählende;423;49,8 %;-;423;49,8 %;-
Ungültige Stimmen;4;0,9 %;-;2;0,5 %;-
Gültige Stimmen;419;99,1 %;-;421;99,5 %;-
SPD;187;44,6 %;-;160;38,0 %;-
AfD;116;27,7 %;-;103;24,5 %;-
CDU;50;11,9 %;-;42;10,0 %;-
GRÜNE/B 90;7;1,7 %;-;22;5,2 %;-
DIE LINKE;23;5,5 %;-;12;2,9 %;-
BVB / FREIE WÄHLER;28;6,7 %;-;7;1,7 %;-
FDP;8;1,9 %;-;6;1,4 %;-
Tierschutzpartei;-;-;-;13;3,1 %;-
Plus;-;-;-;10;2,4 %;-
BSW;-;-;-;45;10,7 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;0;0,0 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
