Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;262;-;-;262;-;-
Wählende;145;55,3 %;-;145;55,3 %;-
Ungültige Stimmen;2;1,4 %;-;2;1,4 %;-
Gültige Stimmen;143;98,6 %;-;143;98,6 %;-
SPD;60;42,0 %;-;58;40,6 %;-
AfD;38;26,6 %;-;38;26,6 %;-
CDU;23;16,1 %;-;18;12,6 %;-
GRÜNE/B 90;3;2,1 %;-;5;3,5 %;-
DIE LINKE;4;2,8 %;-;2;1,4 %;-
BVB / FREIE WÄHLER;13;9,1 %;-;4;2,8 %;-
FDP;2;1,4 %;-;1;0,7 %;-
Tierschutzpartei;-;-;-;4;2,8 %;-
Plus;-;-;-;2;1,4 %;-
BSW;-;-;-;10;7,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,7 %;-
WU;-;-;-;0;0,0 %;-
