Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;416;-;-;416;-;-
Wählende;250;60,1 %;-;250;60,1 %;-
Ungültige Stimmen;2;0,8 %;-;2;0,8 %;-
Gültige Stimmen;248;99,2 %;-;248;99,2 %;-
SPD;71;28,6 %;-;55;22,2 %;-
AfD;111;44,8 %;-;102;41,1 %;-
CDU;39;15,7 %;-;35;14,1 %;-
GRÜNE/B 90;3;1,2 %;-;4;1,6 %;-
DIE LINKE;5;2,0 %;-;6;2,4 %;-
BVB / FREIE WÄHLER;8;3,2 %;-;0;0,0 %;-
FDP;2;0,8 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;4;1,6 %;-
Plus;9;3,6 %;-;2;0,8 %;-
BSW;-;-;-;40;16,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
