Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.241;-;-;1.241;-;-
Wählende;531;42,8 %;-;531.0;42,8 %;-
Ungültige Stimmen;10;1,9 %;-;7.0;1,3 %;-
Gültige Stimmen;521;98,1 %;-;524.0;98,7 %;-
SPD;182;34,9 %;-;168.0;32,1 %;-
AfD;212;40,7 %;-;197.0;37,6 %;-
CDU;65;12,5 %;-;37.0;7,1 %;-
GRÜNE/B 90;12;2,3 %;-;9.0;1,7 %;-
DIE LINKE;23;4,4 %;-;17.0;3,2 %;-
BVB / FREIE WÄHLER;24;4,6 %;-;15.0;2,9 %;-
FDP;1;0,2 %;-;0.0;0,0 %;-
Tierschutzpartei;-;-;-;11.0;2,1 %;-
Plus;-;-;-;2.0;0,4 %;-
BSW;-;-;-;67.0;12,8 %;-
III. Weg;2;0,4 %;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
