Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;164;-;-;164;-;-
Wählende;119;72,6 %;-;119;72,6 %;-
Ungültige Stimmen;3;2,5 %;-;3;2,5 %;-
Gültige Stimmen;116;97,5 %;-;116;97,5 %;-
SPD;30;25,9 %;-;32;27,6 %;-
AfD;45;38,8 %;-;36;31,0 %;-
CDU;21;18,1 %;-;20;17,2 %;-
GRÜNE/B 90;1;0,9 %;-;1;0,9 %;-
DIE LINKE;2;1,7 %;-;1;0,9 %;-
BVB / FREIE WÄHLER;4;3,4 %;-;2;1,7 %;-
FDP;2;1,7 %;-;2;1,7 %;-
Tierschutzpartei;0;0,0 %;-;1;0,9 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;13;11,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;11;9,5 %;-;8;6,9 %;-
WU;-;-;-;0;0,0 %;-
