Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;36.431;-;-;36.431;-;-
Wählende;27.508;75,5 %;+89;27.508;75,5 %;+89
Ungültige Stimmen;281;1,0 %;-01;153.0;0,6 %;-05
Gültige Stimmen;27.227;99,0 %;+01;27.355;99,4 %;+05
SPD;10.490;38,5 %;+164;10.055;36,8 %;+136
AfD;6.255;23,0 %;+68;5.801;21,2 %;+39
CDU;5.963;21,9 %;+10;4.597;16,8 %;-13
GRÜNE/B 90;1.775;6,5 %;-160;2.219;8,1 %;-133
DIE LINKE;979;3,6 %;-31;613.0;2,2 %;-42
BVB / FREIE WÄHLER;1.265;4,6 %;+06;529.0;1,9 %;-13
FDP;500;1,8 %;-23;342.0;1,3 %;-39
Tierschutzpartei;-;-;-;582.0;2,1 %;-12
Plus;-;-;-;230.0;0,8 %;-06
BSW;-;-;-;2.218;8,1 %;+81
III. Weg;-;-;-;22.0;0,1 %;+01
DKP;-;-;-;9.0;0,0 %;+00
DLW;-;-;-;73.0;0,3 %;+03
WU;-;-;-;65.0;0,2 %;+02
