Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;3.627;-;-;3.627;-;-
Wählende;2.727;75,2 %;+98;2.727;75,2 %;+98
Ungültige Stimmen;34;1,2 %;-08;28.0;1,0 %;-11
Gültige Stimmen;2.693;98,8 %;+08;2.699;99,0 %;+11
SPD;887;32,9 %;+79;812.0;30,1 %;+18
AfD;1.060;39,4 %;+138;988.0;36,6 %;+90
CDU;416;15,4 %;-33;328.0;12,2 %;-48
GRÜNE/B 90;19;0,7 %;-32;33.0;1,2 %;-46
DIE LINKE;123;4,6 %;-107;52.0;1,9 %;-84
BVB / FREIE WÄHLER;124;4,6 %;-37;65.0;2,4 %;-21
FDP;22;0,8 %;-24;14.0;0,5 %;-32
Tierschutzpartei;-;-;-;36.0;1,3 %;-02
Plus;-;-;-;13.0;0,5 %;-05
BSW;-;-;-;335.0;12,4 %;+124
III. Weg;-;-;-;1.0;0,0 %;+00
DKP;-;-;-;0.0;0,0 %;00
DLW;42;1,6 %;+16;18.0;0,7 %;+07
WU;-;-;-;4.0;0,1 %;+01
