Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;843;-;-;843;-;-
Wählende;421;49,9 %;-;421;49,9 %;-
Ungültige Stimmen;6;1,4 %;-;4;1,0 %;-
Gültige Stimmen;415;98,6 %;-;417;99,0 %;-
SPD;107;25,8 %;-;111;26,6 %;-
AfD;208;50,1 %;-;192;46,0 %;-
CDU;42;10,1 %;-;33;7,9 %;-
GRÜNE/B 90;7;1,7 %;-;6;1,4 %;-
DIE LINKE;11;2,7 %;-;5;1,2 %;-
BVB / FREIE WÄHLER;24;5,8 %;-;4;1,0 %;-
FDP;5;1,2 %;-;2;0,5 %;-
Tierschutzpartei;11;2,7 %;-;11;2,6 %;-
Plus;-;-;-;4;1,0 %;-
BSW;-;-;-;44;10,6 %;-
III. Weg;-;-;-;3;0,7 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,5 %;-
