Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;6.343;-;-;6.343;-;-
Wählende;4.421;69,7 %;+157;4.421;69,7 %;+157
Ungültige Stimmen;50;1,1 %;-02;30.0;0,7 %;-05
Gültige Stimmen;4.371;98,9 %;+02;4.391;99,3 %;+05
SPD;1.556;35,6 %;+84;1.347;30,7 %;+15
AfD;1.461;33,4 %;+120;1.358;30,9 %;+97
CDU;658;15,1 %;-62;578.0;13,2 %;-64
GRÜNE/B 90;82;1,9 %;-60;152.0;3,5 %;-58
DIE LINKE;208;4,8 %;-111;113.0;2,6 %;-86
BVB / FREIE WÄHLER;181;4,1 %;+05;76.0;1,7 %;-09
FDP;26;0,6 %;-21;26.0;0,6 %;-30
Tierschutzpartei;-;-;-;75.0;1,7 %;-09
Plus;-;-;-;19.0;0,4 %;-03
BSW;-;-;-;551.0;12,5 %;+125
III. Weg;-;-;-;5.0;0,1 %;+01
DKP;-;-;-;2.0;0,0 %;+00
DLW;199;4,6 %;+46;76.0;1,7 %;+17
WU;-;-;-;13.0;0,3 %;+03
