Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;832;-;-;832;-;-
Wählende;390;46,9 %;-;390;46,9 %;-
Ungültige Stimmen;9;2,3 %;-;3;0,8 %;-
Gültige Stimmen;381;97,7 %;-;387;99,2 %;-
SPD;108;28,3 %;-;111;28,7 %;-
AfD;179;47,0 %;-;162;41,9 %;-
CDU;41;10,8 %;-;33;8,5 %;-
GRÜNE/B 90;4;1,0 %;-;3;0,8 %;-
DIE LINKE;30;7,9 %;-;9;2,3 %;-
BVB / FREIE WÄHLER;12;3,1 %;-;7;1,8 %;-
FDP;6;1,6 %;-;4;1,0 %;-
Tierschutzpartei;-;-;-;8;2,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;48;12,4 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;2;0,5 %;-
EB Hoffmann;1;0,3 %;-;-;-;-
