Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.283;-;-;1.283;-;-
Wählende;653;50,9 %;-;653.0;50,9 %;-
Ungültige Stimmen;11;1,7 %;-;4.0;0,6 %;-
Gültige Stimmen;642;98,3 %;-;649.0;99,4 %;-
SPD;314;48,9 %;-;241.0;37,1 %;-
AfD;168;26,2 %;-;139.0;21,4 %;-
CDU;62;9,7 %;-;53.0;8,2 %;-
GRÜNE/B 90;23;3,6 %;-;64.0;9,9 %;-
DIE LINKE;35;5,5 %;-;28.0;4,3 %;-
BVB / FREIE WÄHLER;22;3,4 %;-;7.0;1,1 %;-
FDP;11;1,7 %;-;10.0;1,5 %;-
Tierschutzpartei;-;-;-;13.0;2,0 %;-
Plus;7;1,1 %;-;5.0;0,8 %;-
BSW;-;-;-;87.0;13,4 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
