Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;763;-;-;763;-;-
Wählende;352;46,1 %;-;352;46,1 %;-
Ungültige Stimmen;10;2,8 %;-;7;2,0 %;-
Gültige Stimmen;342;97,2 %;-;345;98,0 %;-
SPD;115;33,6 %;-;101;29,3 %;-
AfD;127;37,1 %;-;121;35,1 %;-
CDU;35;10,2 %;-;31;9,0 %;-
GRÜNE/B 90;3;0,9 %;-;6;1,7 %;-
DIE LINKE;15;4,4 %;-;11;3,2 %;-
BVB / FREIE WÄHLER;35;10,2 %;-;12;3,5 %;-
FDP;5;1,5 %;-;1;0,3 %;-
Tierschutzpartei;-;-;-;6;1,7 %;-
Plus;-;-;-;5;1,4 %;-
BSW;-;-;-;48;13,9 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;7;2,0 %;-;2;0,6 %;-
WU;-;-;-;1;0,3 %;-
