Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.027;-;-;1.027;-;-
Wählende;542;52,8 %;-;542;52,8 %;-
Ungültige Stimmen;12;2,2 %;-;5;0,9 %;-
Gültige Stimmen;530;97,8 %;-;537;99,1 %;-
SPD;246;46,4 %;-;235;43,8 %;-
AfD;145;27,4 %;-;142;26,4 %;-
CDU;66;12,5 %;-;48;8,9 %;-
GRÜNE/B 90;20;3,8 %;-;28;5,2 %;-
DIE LINKE;17;3,2 %;-;17;3,2 %;-
BVB / FREIE WÄHLER;24;4,5 %;-;6;1,1 %;-
FDP;4;0,8 %;-;1;0,2 %;-
Tierschutzpartei;-;-;-;9;1,7 %;-
Plus;-;-;-;3;0,6 %;-
BSW;-;-;-;46;8,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;2;0,4 %;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;0;0,0 %;-
EB Schamberger;6;1,1 %;-;-;-;-
