Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.124;-;-;1.124;-;-
Wählende;538;47,9 %;-;538.0;47,9 %;-
Ungültige Stimmen;8;1,5 %;-;6.0;1,1 %;-
Gültige Stimmen;530;98,5 %;-;532.0;98,9 %;-
SPD;157;29,6 %;-;152.0;28,6 %;-
AfD;179;33,8 %;-;180.0;33,8 %;-
CDU;57;10,8 %;-;50.0;9,4 %;-
GRÜNE/B 90;4;0,8 %;-;9.0;1,7 %;-
DIE LINKE;58;10,9 %;-;17.0;3,2 %;-
BVB / FREIE WÄHLER;72;13,6 %;-;19.0;3,6 %;-
FDP;3;0,6 %;-;0.0;0,0 %;-
Tierschutzpartei;-;-;-;12.0;2,3 %;-
Plus;-;-;-;5.0;0,9 %;-
BSW;-;-;-;82.0;15,4 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;3.0;0,6 %;-
WU;-;-;-;1.0;0,2 %;-
