Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;358;-;-;358;-;-
Wählende;224;62,6 %;-;224;62,6 %;-
Ungültige Stimmen;5;2,2 %;-;3;1,3 %;-
Gültige Stimmen;219;97,8 %;-;221;98,7 %;-
SPD;51;23,3 %;-;60;27,1 %;-
AfD;89;40,6 %;-;86;38,9 %;-
CDU;36;16,4 %;-;26;11,8 %;-
GRÜNE/B 90;1;0,5 %;-;2;0,9 %;-
DIE LINKE;20;9,1 %;-;7;3,2 %;-
BVB / FREIE WÄHLER;10;4,6 %;-;1;0,5 %;-
FDP;9;4,1 %;-;1;0,5 %;-
Tierschutzpartei;-;-;-;4;1,8 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;32;14,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,5 %;-
dieBasis;3;1,4 %;-;-;-;-
