Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;660;-;-;660;-;-
Ungültige Stimmen;7;1,1 %;+02;4;0,6 %;-02
Gültige Stimmen;653;98,9 %;-02;656;99,4 %;+02
SPD;210;32,2 %;+193;239;36,4 %;+167
AfD;147;22,5 %;+68;131;20,0 %;+42
CDU;88;13,5 %;-08;79;12,0 %;-69
GRÜNE/B 90;29;4,4 %;-62;29;4,4 %;-84
DIE LINKE;36;5,5 %;-77;18;2,7 %;-108
BVB / FREIE WÄHLER;115;17,6 %;-112;40;6,1 %;-60
FDP;8;1,2 %;-32;5;0,8 %;-21
Tierschutzpartei;-;-;-;14;2,1 %;-06
Plus;11;1,7 %;+17;2;0,3 %;-08
BSW;-;-;-;91;13,9 %;+139
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;2;0,3 %;+03
DLW;9;1,4 %;+14;4;0,6 %;+06
WU;-;-;-;2;0,3 %;+03
