Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;195;-;-;195;-;-
Wählende;137;70,3 %;+136;137;70,3 %;+136
Ungültige Stimmen;2;1,5 %;-02;0;0,0 %;-13
Gültige Stimmen;135;98,5 %;+02;137;100,0 %;+13
SPD;53;39,3 %;+145;56;40,9 %;+146
AfD;33;24,4 %;-32;30;21,9 %;-61
CDU;20;14,8 %;-35;12;8,8 %;-68
GRÜNE/B 90;0;0,0 %;-75;1;0,7 %;-61
DIE LINKE;10;7,4 %;-23;8;5,8 %;-35
BVB / FREIE WÄHLER;17;12,6 %;+50;3;2,2 %;-22
FDP;2;1,5 %;-29;1;0,7 %;-38
Tierschutzpartei;-;-;-;2;1,5 %;-20
Plus;-;-;-;1;0,7 %;-08
BSW;-;-;-;22;16,1 %;+161
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;1;0,7 %;+07
WU;-;-;-;0;0,0 %;00
