Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;156;-;-;156;-;-
Wählende;94;60,3 %;-;94;60,3 %;-
Ungültige Stimmen;2;2,1 %;-;2;2,1 %;-
Gültige Stimmen;92;97,9 %;-;92;97,9 %;-
SPD;30;32,6 %;-;28;30,4 %;-
AfD;41;44,6 %;-;37;40,2 %;-
CDU;15;16,3 %;-;11;12,0 %;-
GRÜNE/B 90;0;0,0 %;-;2;2,2 %;-
DIE LINKE;2;2,2 %;-;2;2,2 %;-
BVB / FREIE WÄHLER;4;4,3 %;-;1;1,1 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;11;12,0 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
