Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;899;-;-;899;-;-
Wählende;454;50,5 %;-;454;50,5 %;-
Ungültige Stimmen;2;0,4 %;-;5;1,1 %;-
Gültige Stimmen;452;99,6 %;-;449;98,9 %;-
SPD;109;24,1 %;-;123;27,4 %;-
AfD;144;31,9 %;-;133;29,6 %;-
CDU;64;14,2 %;-;58;12,9 %;-
GRÜNE/B 90;11;2,4 %;-;28;6,2 %;-
DIE LINKE;26;5,8 %;-;17;3,8 %;-
BVB / FREIE WÄHLER;97;21,5 %;-;34;7,6 %;-
FDP;1;0,2 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;0,7 %;-
Plus;-;-;-;8;1,8 %;-
BSW;-;-;-;41;9,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,4 %;-
WU;-;-;-;2;0,4 %;-
dieBasis;0;0,0 %;-;-;-;-
EB Link;0;0,0 %;-;-;-;-
