Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;321;-;-;321;-;-
Wählende;215;67,0 %;+95;215;67,0 %;+95
Ungültige Stimmen;4;1,9 %;+01;2;0,9 %;-06
Gültige Stimmen;211;98,1 %;-01;213;99,1 %;+06
SPD;62;29,4 %;+31;51;23,9 %;-18
AfD;97;46,0 %;+82;89;41,8 %;+49
CDU;20;9,5 %;-35;14;6,6 %;-46
GRÜNE/B 90;1;0,5 %;-58;2;0,9 %;-37
DIE LINKE;5;2,4 %;-41;3;1,4 %;-56
BVB / FREIE WÄHLER;22;10,4 %;+31;10;4,7 %;-13
FDP;1;0,5 %;-24;2;0,9 %;-27
Tierschutzpartei;-;-;-;4;1,9 %;+03
Plus;0;0,0 %;00;0;0,0 %;-23
BSW;-;-;-;37;17,4 %;+174
III. Weg;-;-;-;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;3;1,4 %;+14;0;0,0 %;00
WU;-;-;-;1;0,5 %;+05
