Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;80;-;-;80;-;-
Wählende;57;71,2 %;+153;57;71,2 %;+153
Ungültige Stimmen;0;0,0 %;-03;0;0,0 %;-06
Gültige Stimmen;57;100,0 %;+03;57;100,0 %;+06
SPD;37;64,9 %;+207;30;52,6 %;+186
AfD;11;19,3 %;-17;12;21,1 %;-17
CDU;6;10,5 %;-41;3;5,3 %;-100
GRÜNE/B 90;0;0,0 %;-46;1;1,8 %;-49
DIE LINKE;2;3,5 %;-57;4;7,0 %;-28
BVB / FREIE WÄHLER;1;1,8 %;-34;0;0,0 %;-37
FDP;0;0,0 %;-11;0;0,0 %;-37
Tierschutzpartei;-;-;-;1;1,8 %;-06
Plus;0;0,0 %;00;0;0,0 %;-17
BSW;-;-;-;6;10,5 %;+105
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
EB Mießner;0;0,0 %;00;-;-;-
