Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;366;-;-;366;-;-
Wählende;192;52,5 %;-;192;52,5 %;-
Ungültige Stimmen;1;0,5 %;-;4;2,1 %;-
Gültige Stimmen;191;99,5 %;-;188;97,9 %;-
SPD;58;30,4 %;-;56;29,8 %;-
AfD;73;38,2 %;-;61;32,4 %;-
CDU;40;20,9 %;-;33;17,6 %;-
GRÜNE/B 90;0;0,0 %;-;2;1,1 %;-
DIE LINKE;8;4,2 %;-;9;4,8 %;-
BVB / FREIE WÄHLER;9;4,7 %;-;4;2,1 %;-
FDP;3;1,6 %;-;3;1,6 %;-
Tierschutzpartei;-;-;-;2;1,1 %;-
Plus;-;-;-;1;0,5 %;-
BSW;-;-;-;17;9,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
