Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.268;-;-;1.268;-;-
Wählende;680;53,6 %;-;680.0;53,6 %;-
Ungültige Stimmen;15;2,2 %;-;8.0;1,2 %;-
Gültige Stimmen;665;97,8 %;-;672.0;98,8 %;-
SPD;344;51,7 %;-;321.0;47,8 %;-
AfD;181;27,2 %;-;173.0;25,7 %;-
CDU;78;11,7 %;-;60.0;8,9 %;-
GRÜNE/B 90;9;1,4 %;-;5.0;0,7 %;-
DIE LINKE;29;4,4 %;-;16.0;2,4 %;-
BVB / FREIE WÄHLER;19;2,9 %;-;9.0;1,3 %;-
FDP;2;0,3 %;-;0.0;0,0 %;-
Tierschutzpartei;-;-;-;12.0;1,8 %;-
Plus;-;-;-;2.0;0,3 %;-
BSW;-;-;-;70.0;10,4 %;-
III. Weg;3;0,5 %;-;3.0;0,4 %;-
DKP;-;-;-;1.0;0,1 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
