Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;131;-;-;131;-;-
Wählende;89;67,9 %;-;89;67,9 %;-
Ungültige Stimmen;2;2,2 %;-;0;0,0 %;-
Gültige Stimmen;87;97,8 %;-;89;100,0 %;-
SPD;25;28,7 %;-;26;29,2 %;-
AfD;26;29,9 %;-;25;28,1 %;-
CDU;22;25,3 %;-;17;19,1 %;-
GRÜNE/B 90;2;2,3 %;-;0;0,0 %;-
DIE LINKE;-;-;-;1;1,1 %;-
BVB / FREIE WÄHLER;11;12,6 %;-;1;1,1 %;-
FDP;1;1,1 %;-;1;1,1 %;-
Tierschutzpartei;-;-;-;1;1,1 %;-
Plus;-;-;-;1;1,1 %;-
BSW;-;-;-;16;18,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
