Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;922;-;-;922;-;-
Wählende;384;41,6 %;-;384;41,6 %;-
Ungültige Stimmen;5;1,3 %;-;3;0,8 %;-
Gültige Stimmen;379;98,7 %;-;381;99,2 %;-
SPD;154;40,6 %;-;135;35,4 %;-
AfD;102;26,9 %;-;96;25,2 %;-
CDU;55;14,5 %;-;40;10,5 %;-
GRÜNE/B 90;3;0,8 %;-;7;1,8 %;-
DIE LINKE;31;8,2 %;-;15;3,9 %;-
BVB / FREIE WÄHLER;28;7,4 %;-;7;1,8 %;-
FDP;6;1,6 %;-;8;2,1 %;-
Tierschutzpartei;-;-;-;10;2,6 %;-
Plus;-;-;-;4;1,0 %;-
BSW;-;-;-;58;15,2 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,3 %;-
