Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.309;-;-;1.309;-;-
Wählende;525;40,1 %;-;525.0;40,1 %;-
Ungültige Stimmen;12;2,3 %;-;6.0;1,1 %;-
Gültige Stimmen;513;97,7 %;-;519.0;98,9 %;-
SPD;208;40,5 %;-;182.0;35,1 %;-
AfD;144;28,1 %;-;137.0;26,4 %;-
CDU;65;12,7 %;-;66.0;12,7 %;-
GRÜNE/B 90;19;3,7 %;-;24.0;4,6 %;-
DIE LINKE;26;5,1 %;-;20.0;3,9 %;-
BVB / FREIE WÄHLER;27;5,3 %;-;7.0;1,3 %;-
FDP;16;3,1 %;-;9.0;1,7 %;-
Tierschutzpartei;-;-;-;15.0;2,9 %;-
Plus;8;1,6 %;-;3.0;0,6 %;-
BSW;-;-;-;54.0;10,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
