Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;58.094;-;-;58.094;-;-
Wählende;42.677;73,5 %;+107;42.677;73,5 %;+107
Ungültige Stimmen;581;1,4 %;+01;322.0;0,8 %;-04
Gültige Stimmen;42.096;98,6 %;-01;42.355;99,2 %;+04
SPD;15.012;35,7 %;+83;13.289;31,4 %;+38
AfD;14.004;33,3 %;+104;12.789;30,2 %;+64
CDU;6.324;15,0 %;+13;4.699;11,1 %;-29
GRÜNE/B 90;740;1,8 %;-66;1.328;3,1 %;-64
DIE LINKE;2.281;5,4 %;-69;1.067;2,5 %;-88
BVB / FREIE WÄHLER;2.997;7,1 %;+05;1.09;2,6 %;-30
FDP;495;1,2 %;-17;347.0;0,8 %;-28
Tierschutzpartei;-;-;-;864.0;2,0 %;-11
Plus;-;-;-;375.0;0,9 %;-03
BSW;-;-;-;6.095;14,4 %;+144
III. Weg;-;-;-;63.0;0,1 %;+01
DKP;243;0,6 %;+06;38.0;0,1 %;+01
DLW;-;-;-;201.0;0,5 %;+05
WU;-;-;-;110.0;0,3 %;+03
