Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;812;-;-;812;-;-
Wählende;430;53,0 %;-;430;53,0 %;-
Ungültige Stimmen;5;1,2 %;-;4;0,9 %;-
Gültige Stimmen;425;98,8 %;-;426;99,1 %;-
SPD;118;27,8 %;-;97;22,8 %;-
AfD;231;54,4 %;-;214;50,2 %;-
CDU;28;6,6 %;-;20;4,7 %;-
GRÜNE/B 90;3;0,7 %;-;6;1,4 %;-
DIE LINKE;13;3,1 %;-;7;1,6 %;-
BVB / FREIE WÄHLER;16;3,8 %;-;11;2,6 %;-
FDP;6;1,4 %;-;3;0,7 %;-
Tierschutzpartei;10;2,4 %;-;8;1,9 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;55;12,9 %;-
III. Weg;-;-;-;2;0,5 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;0;0,0 %;-
