Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;453;-;-;453;-;-
Wählende;265;58,5 %;+17;265;58,5 %;+17
Ungültige Stimmen;6;2,3 %;-39;2;0,8 %;+04
Gültige Stimmen;259;97,7 %;+39;263;99,2 %;-04
SPD;67;25,9 %;-45;63;24,0 %;+50
AfD;129;49,8 %;+498;118;44,9 %;+47
CDU;44;17,0 %;-105;27;10,3 %;-94
GRÜNE/B 90;3;1,2 %;-21;3;1,1 %;-31
DIE LINKE;7;2,7 %;-43;3;1,1 %;-74
BVB / FREIE WÄHLER;8;3,1 %;-39;3;1,1 %;-16
FDP;1;0,4 %;-58;2;0,8 %;-35
Tierschutzpartei;-;-;-;2;0,8 %;-04
Plus;-;-;-;1;0,4 %;-00
BSW;-;-;-;40;15,2 %;+152
III. Weg;-;-;-;1;0,4 %;+04
DKP;0;0,0 %;00;0;0,0 %;00
DLW;-;-;-;0;0,0 %;00
WU;-;-;-;0;0,0 %;00
