Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;415;-;-;415;-;-
Ungültige Stimmen;4;1,0 %;+10;1;0,2 %;+02
Gültige Stimmen;411;99,0 %;-10;414;99,8 %;-02
SPD;120;29,2 %;+126;90;21,7 %;+01
AfD;128;31,1 %;+82;105;25,4 %;+24
CDU;90;21,9 %;+104;72;17,4 %;+66
GRÜNE/B 90;5;1,2 %;-58;14;3,4 %;-43
DIE LINKE;27;6,6 %;-49;8;1,9 %;-83
BVB / FREIE WÄHLER;34;8,3 %;-204;21;5,1 %;-166
FDP;5;1,2 %;-07;1;0,2 %;+02
Tierschutzpartei;-;-;-;8;1,9 %;-13
Plus;-;-;-;2;0,5 %;-08
BSW;-;-;-;88;21,3 %;+213
III. Weg;2;0,5 %;+05;1;0,2 %;+02
DKP;-;-;-;0;0,0 %;00
DLW;-;-;-;4;1,0 %;+10
WU;-;-;-;0;0,0 %;00
