Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.000;-;-;1.0;-;-
Wählende;550;55,0 %;+64;550.0;55,0 %;+64
Ungültige Stimmen;16;2,9 %;+04;15.0;2,7 %;+10
Gültige Stimmen;534;97,1 %;-04;535.0;97,3 %;-10
SPD;138;25,8 %;-23;130.0;24,3 %;-36
AfD;248;46,4 %;+157;240.0;44,9 %;+139
CDU;96;18,0 %;+19;58.0;10,8 %;-47
GRÜNE/B 90;2;0,4 %;-45;6.0;1,1 %;-43
DIE LINKE;17;3,2 %;-37;5.0;0,9 %;-53
BVB / FREIE WÄHLER;27;5,1 %;-10;6.0;1,1 %;-29
FDP;6;1,1 %;-55;4.0;0,7 %;-52
Tierschutzpartei;-;-;-;3.0;0,6 %;-16
Plus;-;-;-;3.0;0,6 %;-10
BSW;-;-;-;76.0;14,2 %;+142
III. Weg;-;-;-;2.0;0,4 %;+04
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;2.0;0,4 %;+04
WU;-;-;-;0.0;0,0 %;00
