Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;840;-;-;840;-;-
Wählende;334;39,8 %;-;334;39,8 %;-
Ungültige Stimmen;5;1,5 %;-;2;0,6 %;-
Gültige Stimmen;329;98,5 %;-;332;99,4 %;-
SPD;140;42,6 %;-;124;37,3 %;-
AfD;96;29,2 %;-;90;27,1 %;-
CDU;47;14,3 %;-;40;12,0 %;-
GRÜNE/B 90;7;2,1 %;-;15;4,5 %;-
DIE LINKE;10;3,0 %;-;3;0,9 %;-
BVB / FREIE WÄHLER;15;4,6 %;-;7;2,1 %;-
FDP;4;1,2 %;-;2;0,6 %;-
Tierschutzpartei;-;-;-;5;1,5 %;-
Plus;9;2,7 %;-;7;2,1 %;-
BSW;-;-;-;39;11,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
EB Müller;1;0,3 %;-;-;-;-
