Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;180;-;-;180;-;-
Wählende;122;67,8 %;-;122;67,8 %;-
Ungültige Stimmen;1;0,8 %;-;2;1,6 %;-
Gültige Stimmen;121;99,2 %;-;120;98,4 %;-
SPD;44;36,4 %;-;38;31,7 %;-
AfD;47;38,8 %;-;42;35,0 %;-
CDU;17;14,0 %;-;12;10,0 %;-
GRÜNE/B 90;1;0,8 %;-;3;2,5 %;-
DIE LINKE;5;4,1 %;-;3;2,5 %;-
BVB / FREIE WÄHLER;5;4,1 %;-;3;2,5 %;-
FDP;2;1,7 %;-;1;0,8 %;-
Tierschutzpartei;-;-;-;2;1,7 %;-
Plus;-;-;-;2;1,7 %;-
BSW;-;-;-;14;11,7 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
