Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.143;-;-;1.143;-;-
Wählende;571;50,0 %;-;571.0;50,0 %;-
Ungültige Stimmen;4;0,7 %;-;1.0;0,2 %;-
Gültige Stimmen;567;99,3 %;-;570.0;99,8 %;-
SPD;285;50,3 %;-;246.0;43,2 %;-
AfD;121;21,3 %;-;112.0;19,6 %;-
CDU;89;15,7 %;-;66.0;11,6 %;-
GRÜNE/B 90;25;4,4 %;-;52.0;9,1 %;-
DIE LINKE;11;1,9 %;-;12.0;2,1 %;-
BVB / FREIE WÄHLER;25;4,4 %;-;10.0;1,8 %;-
FDP;6;1,1 %;-;5.0;0,9 %;-
Tierschutzpartei;-;-;-;14.0;2,5 %;-
Plus;5;0,9 %;-;3.0;0,5 %;-
BSW;-;-;-;42.0;7,4 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;4.0;0,7 %;-
WU;-;-;-;4.0;0,7 %;-
