Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;320;-;-;320;-;-
Wählende;174;54,4 %;+139;174;54,4 %;+139
Ungültige Stimmen;2;1,1 %;+11;2;1,1 %;+11
Gültige Stimmen;172;98,9 %;-11;172;98,9 %;-11
SPD;59;34,3 %;+72;54;31,4 %;+43
AfD;71;41,3 %;+157;68;39,5 %;+147
CDU;22;12,8 %;+00;17;9,9 %;-29
GRÜNE/B 90;1;0,6 %;-77;4;2,3 %;-67
DIE LINKE;11;6,4 %;-109;4;2,3 %;-112
BVB / FREIE WÄHLER;7;4,1 %;-04;1;0,6 %;-17
FDP;1;0,6 %;-39;1;0,6 %;-54
Tierschutzpartei;-;-;-;0;0,0 %;-38
Plus;-;-;-;0;0,0 %;-08
BSW;-;-;-;21;12,2 %;+122
III. Weg;0;0,0 %;00;0;0,0 %;00
DKP;-;-;-;1;0,6 %;+06
DLW;-;-;-;1;0,6 %;+06
WU;-;-;-;0;0,0 %;00
