Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;137;-;-;137;-;-
Wählende;91;66,4 %;-;91;66,4 %;-
Ungültige Stimmen;0;0,0 %;-;0;0,0 %;-
Gültige Stimmen;91;100,0 %;-;91;100,0 %;-
SPD;37;40,7 %;-;29;31,9 %;-
AfD;32;35,2 %;-;34;37,4 %;-
CDU;15;16,5 %;-;13;14,3 %;-
GRÜNE/B 90;0;0,0 %;-;1;1,1 %;-
DIE LINKE;2;2,2 %;-;1;1,1 %;-
BVB / FREIE WÄHLER;1;1,1 %;-;1;1,1 %;-
FDP;2;2,2 %;-;1;1,1 %;-
Tierschutzpartei;-;-;-;1;1,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;10;11,0 %;-
III. Weg;2;2,2 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;0;0,0 %;-
