Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;473;-;-;473;-;-
Wählende;262;55,4 %;-;262;55,4 %;-
Ungültige Stimmen;4;1,5 %;-;3;1,1 %;-
Gültige Stimmen;258;98,5 %;-;259;98,9 %;-
SPD;63;24,4 %;-;60;23,2 %;-
AfD;141;54,7 %;-;142;54,8 %;-
CDU;38;14,7 %;-;27;10,4 %;-
GRÜNE/B 90;1;0,4 %;-;5;1,9 %;-
DIE LINKE;2;0,8 %;-;4;1,5 %;-
BVB / FREIE WÄHLER;7;2,7 %;-;6;2,3 %;-
FDP;1;0,4 %;-;1;0,4 %;-
Tierschutzpartei;-;-;-;1;0,4 %;-
Plus;0;0,0 %;-;0;0,0 %;-
BSW;-;-;-;12;4,6 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;1;0,4 %;-;0;0,0 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,4 %;-
Demokraten BB;4;1,6 %;-;-;-;-
