Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.346;-;-;1.346;-;-
Wählende;652;48,4 %;-;652.0;48,4 %;-
Ungültige Stimmen;19;2,9 %;-;13.0;2,0 %;-
Gültige Stimmen;633;97,1 %;-;639.0;98,0 %;-
SPD;192;30,3 %;-;208.0;32,6 %;-
AfD;217;34,3 %;-;223.0;34,9 %;-
CDU;79;12,5 %;-;70.0;11,0 %;-
GRÜNE/B 90;4;0,6 %;-;15.0;2,3 %;-
DIE LINKE;23;3,6 %;-;11.0;1,7 %;-
BVB / FREIE WÄHLER;105;16,6 %;-;23.0;3,6 %;-
FDP;6;0,9 %;-;1.0;0,2 %;-
Tierschutzpartei;-;-;-;20.0;3,1 %;-
Plus;7;1,1 %;-;5.0;0,8 %;-
BSW;-;-;-;58.0;9,1 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,3 %;-
WU;-;-;-;3.0;0,5 %;-
