Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;4.611;-;-;4.611;-;-
Wählende;3.455;74,9 %;+121;3.455;74,9 %;+121
Ungültige Stimmen;39;1,1 %;-05;20.0;0,6 %;-06
Gültige Stimmen;3.416;98,9 %;+05;3.435;99,4 %;+06
SPD;1.201;35,2 %;+63;1.026;29,9 %;+18
AfD;1.354;39,6 %;+104;1.245;36,2 %;+73
CDU;441;12,9 %;-24;351.0;10,2 %;-56
GRÜNE/B 90;36;1,1 %;-46;64.0;1,9 %;-33
DIE LINKE;125;3,7 %;-68;69.0;2,0 %;-86
BVB / FREIE WÄHLER;127;3,7 %;-17;57.0;1,7 %;-23
FDP;31;0,9 %;-24;31.0;0,9 %;-28
Tierschutzpartei;101;3,0 %;+30;59.0;1,7 %;-06
Plus;-;-;-;20.0;0,6 %;-06
BSW;-;-;-;470.0;13,7 %;+137
III. Weg;-;-;-;6.0;0,2 %;+02
DKP;-;-;-;0.0;0,0 %;00
DLW;-;-;-;30.0;0,9 %;+09
WU;-;-;-;7.0;0,2 %;+02
