Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;0;-;-;0;-;-
Wählende;878;-;-;878;-;-
Ungültige Stimmen;8;0,9 %;-;4;0,5 %;-
Gültige Stimmen;870;99,1 %;-;874;99,5 %;-
SPD;328;37,7 %;-;294;33,6 %;-
AfD;142;16,3 %;-;132;15,1 %;-
CDU;181;20,8 %;-;139;15,9 %;-
GRÜNE/B 90;54;6,2 %;-;51;5,8 %;-
DIE LINKE;70;8,0 %;-;42;4,8 %;-
BVB / FREIE WÄHLER;59;6,8 %;-;23;2,6 %;-
FDP;14;1,6 %;-;7;0,8 %;-
Tierschutzpartei;-;-;-;26;3,0 %;-
Plus;-;-;-;13;1,5 %;-
BSW;-;-;-;141;16,1 %;-
III. Weg;-;-;-;3;0,3 %;-
DKP;9;1,0 %;-;2;0,2 %;-
DLW;-;-;-;0;0,0 %;-
WU;-;-;-;1;0,1 %;-
EB Schamberger;13;1,5 %;-;-;-;-
