Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;7.928;-;-;7.928;-;-
Wählende;5.887;74,3 %;+130;5.887;74,3 %;+130
Ungültige Stimmen;50;0,8 %;-05;40;0,7 %;-06
Gültige Stimmen;5.837;99,2 %;+05;5.847;99,3 %;+06
SPD;1.640;28,1 %;+29;1.731;29,6 %;+48
AfD;1.988;34,1 %;+74;1.952;33,4 %;+64
CDU;861;14,8 %;-63;706;12,1 %;-58
GRÜNE/B 90;128;2,2 %;-65;172;2,9 %;-68
DIE LINKE;135;2,3 %;-62;106;1,8 %;-65
BVB / FREIE WÄHLER;978;16,8 %;+102;305;5,2 %;+09
FDP;61;1,0 %;-21;57;1,0 %;-29
Tierschutzpartei;-;-;-;132;2,3 %;-08
Plus;-;-;-;35;0,6 %;-03
BSW;-;-;-;609;10,4 %;+104
III. Weg;-;-;-;8;0,1 %;+01
DKP;14;0,2 %;+00;3;0,1 %;+01
DLW;-;-;-;16;0,3 %;+03
WU;-;-;-;15;0,3 %;+03
EB Schamberger;32;0,5 %;+05;-;-;-
