Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;829;-;-;829;-;-
Wählende;426;51,4 %;-;426;51,4 %;-
Ungültige Stimmen;5;1,2 %;-;4;0,9 %;-
Gültige Stimmen;421;98,8 %;-;422;99,1 %;-
SPD;200;47,5 %;-;144;34,1 %;-
AfD;169;40,1 %;-;163;38,6 %;-
CDU;24;5,7 %;-;21;5,0 %;-
GRÜNE/B 90;3;0,7 %;-;6;1,4 %;-
DIE LINKE;8;1,9 %;-;9;2,1 %;-
BVB / FREIE WÄHLER;14;3,3 %;-;9;2,1 %;-
FDP;2;0,5 %;-;3;0,7 %;-
Tierschutzpartei;-;-;-;9;2,1 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;55;13,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,5 %;-
Die PARTEI;1;0,2 %;-;-;-;-
