Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;214;-;-;214;-;-
Wählende;122;57,0 %;-;122;57,0 %;-
Ungültige Stimmen;1;0,8 %;-;0;0,0 %;-
Gültige Stimmen;121;99,2 %;-;122;100,0 %;-
SPD;21;17,4 %;-;19;15,6 %;-
AfD;83;68,6 %;-;77;63,1 %;-
CDU;9;7,4 %;-;10;8,2 %;-
GRÜNE/B 90;1;0,8 %;-;1;0,8 %;-
DIE LINKE;1;0,8 %;-;1;0,8 %;-
BVB / FREIE WÄHLER;4;3,3 %;-;2;1,6 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;11;9,0 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;2;1,7 %;-;0;0,0 %;-
WU;-;-;-;1;0,8 %;-
