Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;841;-;-;841;-;-
Wählende;378;44,9 %;-;378;44,9 %;-
Ungültige Stimmen;0;0,0 %;-;5;1,3 %;-
Gültige Stimmen;378;100,0 %;-;373;98,7 %;-
SPD;129;34,1 %;-;115;30,8 %;-
AfD;122;32,3 %;-;116;31,1 %;-
CDU;35;9,3 %;-;32;8,6 %;-
GRÜNE/B 90;16;4,2 %;-;20;5,4 %;-
DIE LINKE;14;3,7 %;-;9;2,4 %;-
BVB / FREIE WÄHLER;48;12,7 %;-;15;4,0 %;-
FDP;5;1,3 %;-;4;1,1 %;-
Tierschutzpartei;-;-;-;8;2,1 %;-
Plus;9;2,4 %;-;1;0,3 %;-
BSW;-;-;-;49;13,1 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;2;0,5 %;-
WU;-;-;-;2;0,5 %;-
