Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;921;-;-;921;-;-
Wählende;434;47,1 %;-;434;47,1 %;-
Ungültige Stimmen;1;0,2 %;-;1;0,2 %;-
Gültige Stimmen;433;99,8 %;-;433;99,8 %;-
SPD;156;36,0 %;-;156;36,0 %;-
AfD;70;16,2 %;-;57;13,2 %;-
CDU;36;8,3 %;-;41;9,5 %;-
GRÜNE/B 90;106;24,5 %;-;65;15,0 %;-
DIE LINKE;24;5,5 %;-;27;6,2 %;-
BVB / FREIE WÄHLER;17;3,9 %;-;7;1,6 %;-
FDP;8;1,8 %;-;3;0,7 %;-
Tierschutzpartei;16;3,7 %;-;12;2,8 %;-
Plus;-;-;-;15;3,5 %;-
BSW;-;-;-;46;10,6 %;-
III. Weg;-;-;-;1;0,2 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;1;0,2 %;-
WU;-;-;-;2;0,5 %;-
