Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;183;-;-;183;-;-
Wählende;120;65,6 %;-;120;65,6 %;-
Ungültige Stimmen;4;3,3 %;-;3;2,5 %;-
Gültige Stimmen;116;96,7 %;-;117;97,5 %;-
SPD;26;22,4 %;-;27;23,1 %;-
AfD;67;57,8 %;-;57;48,7 %;-
CDU;12;10,3 %;-;14;12,0 %;-
GRÜNE/B 90;0;0,0 %;-;0;0,0 %;-
DIE LINKE;6;5,2 %;-;1;0,9 %;-
BVB / FREIE WÄHLER;3;2,6 %;-;1;0,9 %;-
FDP;2;1,7 %;-;2;1,7 %;-
Tierschutzpartei;-;-;-;0;0,0 %;-
Plus;-;-;-;0;0,0 %;-
BSW;-;-;-;12;10,3 %;-
III. Weg;0;0,0 %;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;-;-;-;3;2,6 %;-
WU;-;-;-;0;0,0 %;-
