Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.247;-;-;1.247;-;-
Wählende;625;50,1 %;-;625.0;50,1 %;-
Ungültige Stimmen;7;1,1 %;-;8.0;1,3 %;-
Gültige Stimmen;618;98,9 %;-;617.0;98,7 %;-
SPD;196;31,7 %;-;195.0;31,6 %;-
AfD;277;44,8 %;-;252.0;40,8 %;-
CDU;75;12,1 %;-;60.0;9,7 %;-
GRÜNE/B 90;8;1,3 %;-;9.0;1,5 %;-
DIE LINKE;20;3,2 %;-;10.0;1,6 %;-
BVB / FREIE WÄHLER;23;3,7 %;-;9.0;1,5 %;-
FDP;4;0,6 %;-;2.0;0,3 %;-
Tierschutzpartei;-;-;-;7.0;1,1 %;-
Plus;10;1,6 %;-;5.0;0,8 %;-
BSW;-;-;-;66.0;10,7 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;5;0,8 %;-;1.0;0,2 %;-
WU;-;-;-;0.0;0,0 %;-
