Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;238;-;-;238;-;-
Wählende;161;67,6 %;-;161;67,6 %;-
Ungültige Stimmen;3;1,9 %;-;3;1,9 %;-
Gültige Stimmen;158;98,1 %;-;158;98,1 %;-
SPD;34;21,5 %;-;28;17,7 %;-
AfD;86;54,4 %;-;80;50,6 %;-
CDU;17;10,8 %;-;18;11,4 %;-
GRÜNE/B 90;1;0,6 %;-;2;1,3 %;-
DIE LINKE;4;2,5 %;-;1;0,6 %;-
BVB / FREIE WÄHLER;9;5,7 %;-;4;2,5 %;-
FDP;0;0,0 %;-;0;0,0 %;-
Tierschutzpartei;-;-;-;3;1,9 %;-
Plus;-;-;-;1;0,6 %;-
BSW;-;-;-;15;9,5 %;-
III. Weg;-;-;-;0;0,0 %;-
DKP;-;-;-;0;0,0 %;-
DLW;7;4,4 %;-;6;3,8 %;-
WU;-;-;-;0;0,0 %;-
