Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.056;-;-;1.056;-;-
Wählende;522;49,4 %;-;522.0;49,4 %;-
Ungültige Stimmen;7;1,3 %;-;1.0;0,2 %;-
Gültige Stimmen;515;98,7 %;-;521.0;99,8 %;-
SPD;222;43,1 %;-;186.0;35,7 %;-
AfD;172;33,4 %;-;156.0;29,9 %;-
CDU;61;11,8 %;-;54.0;10,4 %;-
GRÜNE/B 90;15;2,9 %;-;39.0;7,5 %;-
DIE LINKE;12;2,3 %;-;6.0;1,2 %;-
BVB / FREIE WÄHLER;27;5,2 %;-;13.0;2,5 %;-
FDP;6;1,2 %;-;7.0;1,3 %;-
Tierschutzpartei;-;-;-;10.0;1,9 %;-
Plus;-;-;-;3.0;0,6 %;-
BSW;-;-;-;44.0;8,4 %;-
III. Weg;-;-;-;1.0;0,2 %;-
DKP;-;-;-;0.0;0,0 %;-
DLW;-;-;-;2.0;0,4 %;-
WU;-;-;-;0.0;0,0 %;-
