Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.061;-;-;1.061;-;-
Wählende;448;42,2 %;-;448.0;42,2 %;-
Ungültige Stimmen;5;1,1 %;-;5.0;1,1 %;-
Gültige Stimmen;443;98,9 %;-;443.0;98,9 %;-
SPD;159;35,9 %;-;162.0;36,6 %;-
AfD;114;25,7 %;-;114.0;25,7 %;-
CDU;99;22,3 %;-;77.0;17,4 %;-
GRÜNE/B 90;15;3,4 %;-;23.0;5,2 %;-
DIE LINKE;20;4,5 %;-;10.0;2,3 %;-
BVB / FREIE WÄHLER;12;2,7 %;-;7.0;1,6 %;-
FDP;4;0,9 %;-;8.0;1,8 %;-
Tierschutzpartei;-;-;-;5.0;1,1 %;-
Plus;20;4,5 %;-;6.0;1,4 %;-
BSW;-;-;-;30.0;6,8 %;-
III. Weg;-;-;-;0.0;0,0 %;-
DKP;-;-;-;1.0;0,2 %;-
DLW;-;-;-;0.0;0,0 %;-
WU;-;-;-;0.0;0,0 %;-
