Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;1.127;-;-;1.127;-;-
Wählende;636;56,4 %;+94;636.0;56,4 %;+94
Ungültige Stimmen;10;1,6 %;+00;10.0;1,6 %;+00
Gültige Stimmen;626;98,4 %;-00;626.0;98,4 %;-00
SPD;188;30,0 %;+59;160.0;25,6 %;+11
AfD;283;45,2 %;+96;248.0;39,6 %;+56
CDU;81;12,9 %;-46;64.0;10,2 %;-79
GRÜNE/B 90;10;1,6 %;-42;19.0;3,0 %;-29
DIE LINKE;20;3,2 %;-60;18.0;2,9 %;-53
BVB / FREIE WÄHLER;25;4,0 %;-14;9.0;1,4 %;-14
FDP;5;0,8 %;-16;3.0;0,5 %;-31
Tierschutzpartei;-;-;-;15.0;2,4 %;+06
Plus;-;-;-;4.0;0,6 %;-04
BSW;-;-;-;76.0;12,1 %;+121
III. Weg;-;-;-;2.0;0,3 %;+03
DKP;-;-;-;0.0;0,0 %;00
DLW;14;2,2 %;+22;8.0;1,3 %;+13
WU;-;-;-;0.0;0,0 %;00
