Merkmal_Unnamed: 0_level_1;Erststimmen_Anzahl;Erststimmen_Anteil;Erststimmen_Gewinn;Zweitstimmen_Anzahl;Zweitstimmen_Anteil;Zweitstimmen_Gewinn
Wahlberechtigte;866;-;-;866;-;-
Wählende;400;46,2 %;-;400;46,2 %;-
Ungültige Stimmen;9;2,2 %;-;6;1,5 %;-
Gültige Stimmen;391;97,8 %;-;394;98,5 %;-
SPD;125;32,0 %;-;118;29,9 %;-
AfD;156;39,9 %;-;145;36,8 %;-
CDU;56;14,3 %;-;46;11,7 %;-
GRÜNE/B 90;4;1,0 %;-;2;0,5 %;-
DIE LINKE;18;4,6 %;-;4;1,0 %;-
BVB / FREIE WÄHLER;17;4,3 %;-;7;1,8 %;-
FDP;1;0,3 %;-;2;0,5 %;-
Tierschutzpartei;-;-;-;7;1,8 %;-
Plus;-;-;-;2;0,5 %;-
BSW;-;-;-;52;13,2 %;-
III. Weg;-;-;-;1;0,3 %;-
DKP;-;-;-;0;0,0 %;-
DLW;14;3,6 %;-;8;2,0 %;-
WU;-;-;-;0;0,0 %;-
